country,date,total_vaccinations,people_vaccinated_only_1st_dose,people_fully_vaccinated,daily_vaccinations,daily_vaccinations_avgd,%_people_vaccinated,%_people_vaccinated_only_1st_dose,%_people_fully_vaccinated,vaccines
Hungary,2021-02-05,381062,279410,101652,23759,19025,3.94,2.89,1.0499999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-06,391621,286379,105242,10559,16113,4.05,2.96,1.0899999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-07,396634,289042,107592,5013,13928,4.11,2.99,1.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-08,401791,291396,110395,5157,12876,4.16,3.02,1.1400000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-09,406197,292627,113570,4406,11984,4.2,3.03,1.1700000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-10,411992,294624,117368,5795,11123,4.26,3.05,1.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-11,431097,310448,120649,19105,10542,4.46,3.21,1.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-12,455168,330745,124423,24071,10587,4.71,3.42,1.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-13,463383,335188,128195,8215,10252,4.8,3.47,1.3299999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-14,465636,336297,129339,2253,9857,4.82,3.48,1.3400000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-15,473551,341958,131593,7915,10251,4.9,3.54,1.3600000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-16,483751,348927,134824,10200,11079,5.01,3.61,1.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-17,506044,365021,141023,22293,13436,5.24,3.78,1.4600000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-18,544253,391821,152432,38209,16165,5.63,4.06,1.5700000000000003,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-19,600048,427309,172739,55795,20697,6.21,4.42,1.79,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-20,636240,445535,190705,36192,24694,6.59,4.61,1.9799999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-21,654462,453457,201005,18222,26975,6.77,4.69,2.079999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-22,662816,457096,205720,8354,27038,6.86,4.73,2.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-23,679850,471004,208846,17034,28014,7.04,4.88,2.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-24,719146,508043,211103,39296,30443,7.44,5.26,2.1800000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-25,761905,521283,240622,42759,31093,7.89,5.4,2.4899999999999993,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-26,808008,563601,244407,46103,29709,8.36,5.83,2.5299999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-27,927181,677682,249499,119173,41563,9.6,7.02,2.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-02-28,936938,685247,251691,9757,40354,9.7,7.09,2.6099999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-01,974524,721677,252847,37586,44530,10.09,7.47,2.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-02,1011405,758037,253368,36881,47365,10.47,7.85,2.620000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-03,1052593,785440,267153,41188,47635,10.9,8.13,2.7699999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-04,1142680,862953,279727,90087,54396,11.83,8.93,2.9000000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-05,1254377,949497,304880,111697,63767,12.98,9.83,3.1500000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-06,1288974,981401,307573,34597,51685,13.34,10.16,3.1799999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-07,1310643,1002714,307929,21669,53386,13.57,10.38,3.1899999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-08,1361530,1047045,314485,50887,55287,14.09,10.84,3.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-09,1425697,1107791,317906,64167,59185,14.76,11.47,3.289999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-10,1476985,1149557,327428,51288,60627,15.29,11.9,3.389999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-11,1581521,1229827,351694,104536,62692,16.37,12.73,3.6400000000000006,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-12,1670757,1293414,377343,89236,59483,17.29,13.39,3.8999999999999986,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-13,1711969,1319266,392703,41212,60428,17.72,13.66,4.059999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-14,1733557,1334595,398962,21588,60416,17.95,13.82,4.129999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-15,1746578,1347073,399505,13021,55007,18.08,13.94,4.139999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-16,1804088,1397342,406746,57510,54056,18.68,14.46,4.219999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-17,1863621,1441706,421915,59533,55234,19.29,14.92,4.369999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-18,1922005,1477554,444451,58384,48641,19.9,15.3,4.599999999999998,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Hungary,2021-03-19,1985993,1520350,465643,63988,45034,20.56,15.74,4.8199999999999985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Iceland,2020-12-30,4875,4875,0,4875,0,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2020-12-31,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-01,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-02,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-03,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-04,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-05,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-06,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-07,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-08,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-09,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-10,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-11,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-12,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-13,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-14,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-15,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-16,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-17,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-18,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-19,4875,4875,0,0,63,1.43,1.43,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-20,6205,5725,480,1330,63,1.82,1.68,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-21,6205,5725,480,0,312,1.82,1.68,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-22,6205,5725,480,0,560,1.82,1.68,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-23,6205,5725,480,0,809,1.82,1.68,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-24,6205,5725,480,0,1057,1.82,1.68,0.14000000000000012,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-25,15220,10433,4787,9015,1306,4.46,3.06,1.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-26,15220,10433,4787,0,1318,4.46,3.06,1.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-27,15522,10702,4820,302,1331,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-28,15522,10702,4820,0,1103,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-29,15522,10702,4820,0,874,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-30,15522,10702,4820,0,646,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-01-31,15522,10702,4820,0,417,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-01,15522,10702,4820,0,189,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-02,15522,10702,4820,0,197,4.55,3.14,1.4099999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-03,16951,12098,4853,1429,204,4.97,3.55,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-04,16951,12098,4853,0,215,4.97,3.55,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-05,17515,12660,4855,564,226,5.13,3.71,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-06,17515,12660,4855,0,204,5.13,3.71,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-07,17515,12660,4855,0,182,5.13,3.71,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-08,17657,12801,4856,142,159,5.17,3.75,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-09,17657,12801,4856,0,200,5.17,3.75,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-10,17657,12801,4856,0,241,5.17,3.75,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-11,17657,12801,4856,0,271,5.17,3.75,1.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-12,19624,14086,5538,1967,301,5.75,4.13,1.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-13,19624,14086,5538,0,305,5.75,4.13,1.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-14,19624,14086,5538,0,309,5.75,4.13,1.62,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-15,19844,14087,5757,220,312,5.82,4.13,1.6900000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-16,20031,14087,5944,187,269,5.87,4.13,1.7400000000000002,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-17,21569,14188,7381,1538,418,6.32,4.16,2.16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-18,24853,15195,9658,3284,817,7.28,4.45,2.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-19,25718,15644,10074,865,871,7.54,4.58,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-20,25718,15644,10074,0,957,7.54,4.58,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-21,25718,15644,10074,0,1044,7.54,4.58,2.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-22,27762,17232,10530,2044,1131,8.14,5.05,3.0900000000000007,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-23,27933,17379,10554,171,1129,8.19,5.09,3.0999999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-24,27933,17379,10554,0,1160,8.19,5.09,3.0999999999999996,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-25,31451,19075,12376,3518,943,9.22,5.59,3.630000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-26,32157,19593,12564,706,920,9.42,5.74,3.6799999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-27,32157,19593,12564,0,895,9.42,5.74,3.6799999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-02-28,32157,19593,12564,0,871,9.42,5.74,3.6799999999999997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-01,33683,21083,12600,1526,846,9.87,6.18,3.6899999999999995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-02,33835,21191,12644,152,843,9.92,6.21,3.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-03,33835,21191,12644,0,975,9.92,6.21,3.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-04,39196,26489,12707,5361,1106,11.49,7.76,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-05,39749,27041,12708,553,1085,11.65,7.92,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-06,39749,27041,12708,0,1120,11.65,7.92,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-07,39749,27041,12708,0,1156,11.65,7.92,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-08,42027,29317,12710,2278,1192,12.32,8.59,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-09,42027,29317,12710,0,1362,12.32,8.59,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-10,42027,29317,12710,0,1171,12.32,8.59,3.7300000000000004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-11,46052,33289,12763,4025,979,13.5,9.76,3.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-12,46862,34018,12844,810,1016,13.73,9.97,3.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-13,46862,34018,12844,0,917,13.73,9.97,3.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-14,46862,34018,12844,0,818,13.73,9.97,3.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-15,47059,34171,12888,197,719,13.79,10.01,3.7799999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-16,47059,34171,12888,0,758,13.79,10.01,3.7799999999999994,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-17,50297,36775,13522,3238,798,14.74,10.78,3.960000000000001,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-18,51283,37179,14104,986,747,15.03,10.89,4.139999999999999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Iceland,2021-03-19,52604,37865,14739,1321,820,15.42,11.1,4.32,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
India,2021-01-15,0,0,0,0,0,0.0,0.0,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-16,191181,191181,0,191181,191181,0.01,0.01,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-17,224301,224301,0,33120,112150,0.02,0.02,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-18,454049,454049,0,229748,151350,0.03,0.03,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-19,674835,674835,0,220786,168709,0.05,0.05,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-20,806484,806484,0,131649,161297,0.06,0.06,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-21,1043534,1043534,0,237050,173922,0.08,0.08,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-22,1390592,1390592,0,347058,198656,0.1,0.1,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-23,1582201,1582201,0,191609,198717,0.11,0.11,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-24,1615504,1615504,0,33303,198743,0.12,0.12,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-25,2023809,2023809,0,408305,224251,0.15,0.15,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-26,2029480,2029480,0,5671,193521,0.15,0.15,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-27,2355979,2355979,0,326499,221356,0.17,0.17,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-28,2928053,2928053,0,572074,269217,0.21,0.21,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-29,3500027,3500027,0,571974,301348,0.25,0.25,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-30,3744334,3744334,0,244307,308876,0.27,0.27,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-01-31,3758843,3758843,0,14509,306191,0.27,0.27,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-01,3950156,3950156,0,191313,275192,0.29,0.29,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-02,4138918,4138918,0,188762,301348,0.3,0.3,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-03,4449552,4449552,0,310634,299082,0.32,0.32,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-04,4959445,4959445,0,509893,290199,0.36,0.36,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-05,5416849,5416849,0,457404,273832,0.39,0.39,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-06,5775322,5775322,0,358473,290141,0.42,0.42,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-07,5812362,5812362,0,37040,293360,0.42,0.42,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-08,6259008,6259008,0,446646,329836,0.45,0.45,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-09,6611561,6611561,0,352553,353235,0.48,0.48,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-10,7017114,7017114,0,405553,366795,0.51,0.51,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-11,7505010,7505010,0,487896,363652,0.54,0.54,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-12,7967647,7967647,0,462637,364400,0.58,0.58,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-13,8052454,8044786,7668,84807,325305,0.58,0.58,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-14,8052454,8044786,7668,0,353179,0.58,0.58,0.0,"Covaxin, Oxford/AstraZeneca"
India,2021-02-15,8516771,8418653,98118,464317,322538,0.62,0.61,0.010000000000000009,"Covaxin, Oxford/AstraZeneca"
India,2021-02-16,8857341,8641002,216339,340570,320826,0.64,0.63,0.010000000000000009,"Covaxin, Oxford/AstraZeneca"
India,2021-02-17,9186757,8844641,342116,329416,309949,0.67,0.64,0.030000000000000027,"Covaxin, Oxford/AstraZeneca"
India,2021-02-18,9846523,9381591,464932,659766,334502,0.71,0.68,0.029999999999999916,"Covaxin, Oxford/AstraZeneca"
India,2021-02-19,10449942,9693000,756942,603419,354614,0.76,0.7,0.06000000000000005,"Covaxin, Oxford/AstraZeneca"
India,2021-02-20,10838323,9964383,873940,388381,397981,0.79,0.72,0.07000000000000006,"Covaxin, Oxford/AstraZeneca"
India,2021-02-21,11085173,10124531,960642,246850,400080,0.8,0.73,0.07000000000000006,"Covaxin, Oxford/AstraZeneca"
India,2021-02-22,11424094,10308552,1115542,338921,415332,0.83,0.75,0.07999999999999996,"Covaxin, Oxford/AstraZeneca"
India,2021-02-23,11907392,10585757,1321635,483298,435722,0.86,0.77,0.08999999999999997,"Covaxin, Oxford/AstraZeneca"
India,2021-02-24,12366633,10884879,1481754,459241,454268,0.9,0.79,0.10999999999999999,"Covaxin, Oxford/AstraZeneca"
India,2021-02-25,13067047,11206188,1860859,700414,460075,0.95,0.81,0.1399999999999999,"Covaxin, Oxford/AstraZeneca"
India,2021-02-26,13756940,11552857,2204083,689893,472428,1.0,0.84,0.16000000000000003,"Covaxin, Oxford/AstraZeneca"
India,2021-02-27,14242547,11788669,2453878,485607,486318,1.03,0.85,0.18000000000000005,"Covaxin, Oxford/AstraZeneca"
India,2021-02-28,14301266,11845075,2456191,58719,459442,1.04,0.86,0.18000000000000005,"Covaxin, Oxford/AstraZeneca"
India,2021-03-01,14854136,12256337,2597799,552870,490006,1.08,0.89,0.19000000000000006,"Covaxin, Oxford/AstraZeneca"
India,2021-03-02,15620749,12906771,2713978,766613,530480,1.13,0.94,0.18999999999999995,"Covaxin, Oxford/AstraZeneca"
India,2021-03-03,16616048,13739121,2876927,995299,607059,1.2,1.0,0.19999999999999996,"Covaxin, Oxford/AstraZeneca"
India,2021-03-04,18005503,14796835,3208668,1389455,705494,1.3,1.07,0.22999999999999998,"Covaxin, Oxford/AstraZeneca"
India,2021-03-05,19497704,15996683,3501021,1492201,820109,1.41,1.16,0.25,"Covaxin, Oxford/AstraZeneca"
India,2021-03-06,20922344,17168303,3754041,1424640,954257,1.52,1.24,0.28,"Covaxin, Oxford/AstraZeneca"
India,2021-03-07,20989010,17227903,3761107,66666,955392,1.52,1.25,0.27,"Covaxin, Oxford/AstraZeneca"
India,2021-03-08,23008733,18943283,4065450,2019723,1164942,1.67,1.37,0.2999999999999998,"Covaxin, Oxford/AstraZeneca"
India,2021-03-09,24367906,20004227,4363679,1359173,1249594,1.77,1.45,0.32000000000000006,"Covaxin, Oxford/AstraZeneca"
India,2021-03-10,25685011,21034481,4650530,1317105,1295566,1.86,1.52,0.3400000000000001,"Covaxin, Oxford/AstraZeneca"
India,2021-03-11,26164920,21435841,4729079,479909,1165631,1.9,1.55,0.34999999999999987,"Covaxin, Oxford/AstraZeneca"
India,2021-03-12,28218457,23075504,5142953,2053537,1245822,2.04,1.67,0.3700000000000001,"Covaxin, Oxford/AstraZeneca"
India,2021-03-13,29738409,24307635,5430774,1519952,1259438,2.15,1.76,0.3899999999999999,"Covaxin, Oxford/AstraZeneca"
India,2021-03-14,29908038,24452385,5455653,169629,1274147,2.17,1.77,0.3999999999999999,"Covaxin, Oxford/AstraZeneca"
India,2021-03-15,32947432,27079484,5867948,3039394,1419814,2.39,1.96,0.43000000000000016,"Covaxin, Oxford/AstraZeneca"
India,2021-03-16,35064536,28862037,6202499,2117104,1528090,2.54,2.09,0.4500000000000002,"Covaxin, Oxford/AstraZeneca"
India,2021-03-17,37143255,30600787,6542468,2078719,1636892,2.69,2.22,0.46999999999999975,"Covaxin, Oxford/AstraZeneca"
India,2021-03-18,39339817,32426230,6913587,2196562,1882128,2.85,2.35,0.5,"Covaxin, Oxford/AstraZeneca"
India,2021-03-19,42063392,34842030,7221362,2723575,1977848,3.05,2.52,0.5299999999999998,"Covaxin, Oxford/AstraZeneca"
Indonesia,2021-01-12,0,0,0,0,0,0.0,0.0,0.0,Sinovac
Indonesia,2021-01-13,0,0,0,0,13200,0.0,0.0,0.0,Sinovac
Indonesia,2021-01-14,0,0,0,0,13200,0.0,0.0,0.0,Sinovac
Indonesia,2021-01-15,0,0,0,0,13200,0.0,0.0,0.0,Sinovac
Indonesia,2021-01-16,0,0,0,0,13200,0.0,0.0,0.0,Sinovac
